,Date,Close Prices,Test Predictions
0,2021-04-01,67.25,61.64
1,2021-05-01,69.63,68.33
2,2021-06-01,75.13,69.35
3,2021-07-01,76.33,75.61
4,2021-09-01,78.52,74.62
5,2021-10-01,84.38,77.30
6,2021-11-01,70.57,84.40
7,2021-12-01,79.20,64.60
8,2022-01-01,91.21,81.98
9,2022-02-01,100.99,93.63
10,2022-03-01,107.91,103.15
11,2022-04-01,109.34,108.60
12,2022-06-01,114.81,109.15
