,Date,Close Prices,Test Predictions
99,2019-03-25,67.21,67.79
100,2019-03-26,67.97,67.91
101,2019-03-27,67.83,68.64
102,2019-03-28,67.82,68.55
103,2019-03-29,68.39,68.53
104,2019-04-01,68.35,69.08
105,2019-04-02,69.37,69.07
106,2019-04-03,69.31,70.05
107,2019-04-04,69.40,70.04
108,2019-04-05,70.34,70.12
109,2019-04-08,71.10,71.03
110,2019-04-09,70.61,71.80
111,2019-04-10,71.73,71.36
112,2019-04-11,70.83,72.42
113,2019-04-12,71.55,71.61
114,2019-04-15,71.18,72.25
115,2019-04-16,71.72,71.93
116,2019-04-17,71.62,72.43
117,2019-04-18,71.97,72.35
118,2019-04-22,74.04,72.69
119,2019-04-23,74.51,74.73
120,2019-04-24,74.57,75.23
121,2019-04-25,74.35,75.30
122,2019-04-26,72.15,75.09
123,2019-04-29,72.04,73.00
124,2019-04-30,72.80,72.77
125,2019-05-01,72.79,73.51
126,2019-05-02,70.75,73.52
127,2019-05-03,70.85,71.60
128,2019-05-06,71.24,71.57
129,2019-05-07,69.88,71.95
130,2019-05-08,70.37,70.68
131,2019-05-09,70.39,71.07
132,2019-05-10,70.62,71.12
133,2019-05-13,70.23,71.34
134,2019-05-14,71.24,70.98
135,2019-05-15,71.77,71.93
136,2019-05-16,72.62,72.48
137,2019-05-17,72.21,73.32
138,2019-05-20,71.97,72.96
139,2019-05-21,72.18,72.71
140,2019-05-22,70.99,72.90
141,2019-05-23,67.76,71.78
142,2019-05-24,68.69,68.71
143,2019-05-28,70.11,69.36
144,2019-05-29,69.45,70.78
145,2019-05-30,66.87,70.21
146,2019-05-31,64.49,67.77
147,2019-06-03,64.45,65.37
148,2019-06-04,61.97,65.13
149,2019-06-05,60.63,62.86
150,2019-06-06,61.67,61.37
151,2019-06-07,63.29,62.19
152,2019-06-10,62.29,63.82
153,2019-06-11,62.29,63.02
154,2019-06-12,59.97,62.93
155,2019-06-13,61.31,60.82
156,2019-06-14,62.01,61.80
157,2019-06-17,60.94,62.57
158,2019-06-18,62.14,61.66
159,2019-06-19,61.82,62.66
160,2019-06-20,64.45,62.48
161,2019-06-21,65.20,64.95
162,2019-06-24,64.86,65.84
163,2019-06-25,65.05,65.57
164,2019-06-26,66.49,65.72
165,2019-06-27,66.55,67.11
166,2019-06-28,66.55,67.25
167,2019-07-01,66.50,67.25
168,2019-07-02,62.40,67.21
169,2019-07-03,63.82,63.48
170,2019-07-05,64.23,64.38
171,2019-07-08,64.11,64.87
172,2019-07-09,64.16,64.79
173,2019-07-10,67.01,64.83
174,2019-07-11,66.52,67.58
175,2019-07-12,66.72,67.26
176,2019-07-15,66.48,67.41
177,2019-07-16,64.35,67.20
178,2019-07-17,63.66,65.21
179,2019-07-18,61.93,64.38
180,2019-07-19,62.47,62.73
181,2019-07-22,63.26,63.06
182,2019-07-23,63.83,63.85
183,2019-07-24,63.18,64.45
184,2019-07-25,63.39,63.89
185,2019-07-26,63.46,64.03
186,2019-07-29,63.71,64.11
187,2019-07-30,64.72,64.35
188,2019-07-31,65.17,65.33
189,2019-08-01,65.19,65.83
190,2019-08-02,61.89,65.88
191,2019-08-05,59.81,62.87
192,2019-08-06,58.94,60.62
193,2019-08-07,56.23,59.59
194,2019-08-08,57.38,57.08
195,2019-08-09,58.53,57.75
196,2019-08-12,58.57,58.93
197,2019-08-13,61.30,59.10
198,2019-08-14,59.48,61.66
199,2019-08-15,58.23,60.26
200,2019-08-16,58.64,58.91
201,2019-08-19,59.74,59.13
202,2019-08-20,60.03,60.19
203,2019-08-21,60.30,60.58
204,2019-08-22,59.92,60.86
205,2019-08-23,59.34,60.54
206,2019-08-26,58.70,59.97
207,2019-08-27,59.51,59.32
208,2019-08-28,60.49,59.98
209,2019-08-29,61.08,60.98
210,2019-08-30,60.43,61.63
211,2019-09-03,58.26,61.09
212,2019-09-04,60.70,59.06
213,2019-09-05,60.95,61.07
214,2019-09-06,61.54,61.52
215,2019-09-09,62.59,62.10
216,2019-09-10,62.38,63.14
217,2019-09-11,60.81,63.04
218,2019-09-12,60.38,61.58
219,2019-09-13,60.22,61.01
220,2019-09-16,69.02,60.82
221,2019-09-17,64.55,69.71
222,2019-09-18,63.60,65.69
223,2019-09-19,64.40,64.34
224,2019-09-20,64.28,65.02
225,2019-09-23,64.77,64.97
226,2019-09-24,63.10,65.42
227,2019-09-25,62.39,63.91
228,2019-09-26,62.74,63.10
229,2019-09-27,61.91,63.35
230,2019-09-30,60.78,62.62
231,2019-10-01,60.75,61.50
232,2019-10-02,57.69,61.35
233,2019-10-03,57.71,58.61
234,2019-10-04,58.37,58.22
235,2019-10-07,58.35,58.82
236,2019-10-08,58.24,58.88
237,2019-10-09,58.32,58.78
238,2019-10-10,59.10,58.84
239,2019-10-11,60.51,59.56
240,2019-10-14,59.35,60.96
241,2019-10-15,58.74,60.04
242,2019-10-16,59.42,59.35
243,2019-10-17,59.91,59.91
244,2019-10-18,59.42,60.43
245,2019-10-21,58.96,60.04
246,2019-10-22,59.70,59.56
247,2019-10-23,61.17,60.19
248,2019-10-24,61.67,61.64
249,2019-10-25,62.02,62.24
250,2019-10-28,61.57,62.62
251,2019-10-29,61.59,62.23
252,2019-10-30,60.61,62.21
253,2019-10-31,60.23,61.31
254,2019-11-01,60.21,60.86
255,2019-11-04,62.13,60.80
256,2019-11-05,62.96,62.59
257,2019-11-06,61.74,63.54
258,2019-11-07,62.29,62.49
259,2019-11-08,62.51,62.88
260,2019-11-11,62.18,63.13
261,2019-11-12,62.06,62.85
262,2019-11-13,62.37,62.70
263,2019-11-14,62.28,62.98
264,2019-11-15,63.30,62.92
265,2019-11-18,62.44,63.87
266,2019-11-19,60.91,63.16
267,2019-11-20,62.40,61.68
268,2019-11-21,63.97,62.91
269,2019-11-22,63.39,64.52
270,2019-11-25,63.65,64.10
271,2019-11-26,64.27,64.29
272,2019-11-27,64.06,64.90
273,2019-11-29,62.43,64.75
274,2019-12-02,62.40,63.23
275,2019-12-03,60.82,63.04
276,2019-12-04,63.00,61.59
277,2019-12-05,63.39,63.48
278,2019-12-06,64.39,64.02
279,2019-12-09,64.25,64.99
280,2019-12-10,64.34,64.94
281,2019-12-11,63.72,65.01
282,2019-12-12,64.20,64.44
283,2019-12-13,65.22,64.84
284,2019-12-16,65.34,65.84
285,2019-12-17,66.10,66.02
286,2019-12-18,66.17,66.75
287,2019-12-19,66.54,66.87
288,2019-12-20,66.14,67.22
289,2019-12-23,66.39,66.87
290,2019-12-24,67.20,67.08
291,2019-12-26,67.92,67.86
292,2019-12-27,68.16,68.60
293,2019-12-30,68.44,68.86
294,2019-12-31,68.38,69.14
295,2020-01-02,66.25,69.10
296,2020-01-03,68.60,67.12
297,2020-01-06,68.91,69.22
298,2020-01-07,68.27,69.62
299,2020-01-08,65.44,69.03
300,2020-01-09,65.37,66.37
301,2020-01-10,64.98,66.06
302,2020-01-13,64.20,65.70
303,2020-01-14,64.49,64.94
304,2020-01-15,64.00,65.15
305,2020-01-16,64.62,64.71
306,2020-01-17,64.85,65.25
307,2020-01-21,64.59,65.52
308,2020-01-22,63.21,65.29
309,2020-01-23,62.04,63.99
310,2020-01-24,60.69,62.79
311,2020-01-27,59.32,61.43
312,2020-01-28,59.51,60.04
313,2020-01-29,59.81,60.05
314,2020-01-30,58.29,60.35
315,2020-01-31,58.16,59.01
316,2020-02-03,58.20,58.70
317,2020-02-04,53.96,58.72
318,2020-02-05,55.28,55.02
319,2020-02-06,54.93,55.56
320,2020-02-07,54.47,55.40
321,2020-02-10,53.27,54.95
322,2020-02-11,54.01,53.84
323,2020-02-12,55.79,54.33
324,2020-02-13,56.34,56.01
325,2020-02-14,57.32,56.73
326,2020-02-18,57.75,57.69
327,2020-02-19,59.12,58.20
328,2020-02-20,59.31,59.52
329,2020-02-21,58.50,59.84
330,2020-02-24,56.30,59.13
331,2020-02-25,54.95,57.07
332,2020-02-26,53.43,55.58
333,2020-02-27,52.18,54.06
334,2020-02-28,50.52,52.76
335,2020-03-02,50.48,51.16
336,2020-03-03,51.86,50.89
337,2020-03-04,51.13,52.06
338,2020-03-05,49.99,51.61
339,2020-03-06,45.27,50.56
340,2020-03-09,34.36,46.62
341,2020-03-10,37.22,38.27
342,2020-03-11,35.79,39.55
343,2020-03-12,33.22,38.40
344,2020-03-13,33.85,36.65
345,2020-03-16,30.05,37.13
346,2020-03-17,28.73,34.54
347,2020-03-18,24.88,33.80
348,2020-03-19,28.47,31.35
349,2020-03-20,26.98,34.17
350,2020-03-23,27.03,32.85
351,2020-03-24,27.15,32.94
352,2020-03-25,27.39,33.05
353,2020-03-26,26.34,33.20
354,2020-03-27,24.93,32.46
355,2020-03-30,22.76,31.60
356,2020-03-31,22.74,30.27
357,2020-04-01,22.76,30.50
358,2020-04-02,29.94,30.58
359,2020-04-03,34.11,35.77
360,2020-04-06,33.05,37.79
361,2020-04-07,31.87,36.56
362,2020-04-08,32.84,35.77
363,2020-04-09,31.48,36.50
364,2020-04-13,31.74,35.52
365,2020-04-14,29.60,35.76
366,2020-04-15,27.69,34.31
367,2020-04-16,27.82,33.15
368,2020-04-17,28.08,33.40
369,2020-04-20,25.57,33.60
370,2020-04-21,19.33,31.88
371,2020-04-22,20.37,27.90
372,2020-04-23,21.33,29.19
373,2020-04-24,21.44,29.95
374,2020-04-27,19.99,29.88
375,2020-04-28,20.46,28.81
376,2020-04-29,22.54,29.30
377,2020-04-30,25.27,30.80
378,2020-05-01,25.29,32.46
379,2020-05-04,27.20,32.07
380,2020-05-05,30.97,33.31
381,2020-05-06,29.72,35.74
382,2020-05-07,29.46,34.48
383,2020-05-08,30.97,34.34
384,2020-05-11,29.63,35.41
385,2020-05-12,29.98,34.38
386,2020-05-13,29.19,34.70
387,2020-05-14,31.13,34.15
388,2020-05-15,32.50,35.54
389,2020-05-18,34.81,36.35
390,2020-05-19,34.65,37.87
391,2020-05-20,35.75,37.63
392,2020-05-21,36.06,38.42
393,2020-05-22,35.13,38.61
394,2020-05-26,36.17,37.95
395,2020-05-27,34.74,38.70
396,2020-05-28,35.29,37.68
397,2020-05-29,35.33,38.09
398,2020-06-01,35.32,38.10
399,2020-06-02,39.57,38.09
400,2020-06-03,39.79,41.21
401,2020-06-04,39.99,41.31
402,2020-06-05,42.30,41.50
403,2020-06-08,40.80,43.26
404,2020-06-09,41.18,42.23
405,2020-06-10,41.73,42.46
406,2020-06-11,38.55,42.87
407,2020-06-12,38.73,40.58
408,2020-06-15,39.72,40.57
409,2020-06-16,40.96,41.27
410,2020-06-17,40.71,42.22
411,2020-06-18,41.51,42.08
412,2020-06-19,42.19,42.68
413,2020-06-22,43.08,43.23
414,2020-06-23,42.63,43.96
415,2020-06-24,40.31,43.68
416,2020-06-25,41.05,41.94
417,2020-06-26,41.02,42.34
418,2020-06-29,41.71,42.32
419,2020-06-30,41.15,42.85
420,2020-07-01,41.13,42.46
421,2020-07-02,43.14,42.43
422,2020-07-06,43.10,43.96
423,2020-07-07,43.08,44.03
424,2020-07-08,43.29,44.04
425,2020-07-09,42.35,44.20
426,2020-07-10,43.24,43.50
427,2020-07-13,42.72,44.11
428,2020-07-14,42.90,43.76
429,2020-07-15,43.79,43.87
430,2020-07-16,43.37,44.57
431,2020-07-17,43.14,44.31
432,2020-07-20,43.28,44.11
433,2020-07-21,44.32,44.20
434,2020-07-22,44.29,45.01
435,2020-07-23,43.31,45.07
436,2020-07-24,43.34,44.32
437,2020-07-27,43.41,44.27
438,2020-07-28,43.22,44.31
439,2020-07-29,43.75,44.17
440,2020-07-30,42.94,44.57
441,2020-07-31,43.30,43.98
442,2020-08-03,43.26,44.20
443,2020-08-04,44.43,44.19
444,2020-08-05,45.17,45.10
445,2020-08-06,45.09,45.77
446,2020-08-07,44.40,45.79
447,2020-08-10,44.99,45.25
448,2020-08-11,44.50,45.65
449,2020-08-12,45.43,45.31
450,2020-08-13,44.96,46.00
451,2020-08-14,44.80,45.71
452,2020-08-17,45.37,45.55
453,2020-08-18,45.46,45.98
454,2020-08-19,45.37,46.10
455,2020-08-20,44.90,46.05
456,2020-08-21,44.35,45.67
457,2020-08-24,45.13,45.19
458,2020-08-25,45.86,45.75
459,2020-08-26,45.64,46.39
460,2020-08-27,45.09,46.30
461,2020-08-28,45.05,45.85
462,2020-08-31,45.10,45.76
463,2020-09-02,44.43,45.79
464,2020-09-03,44.07,45.27
465,2020-09-04,42.66,44.93
466,2020-09-08,39.78,43.81
467,2020-09-09,40.79,41.57
468,2020-09-10,40.06,42.13
469,2020-09-11,39.83,41.59
470,2020-09-14,39.61,41.41
471,2020-09-15,40.53,41.23
472,2020-09-16,42.22,41.90
473,2020-09-17,43.30,43.21
474,2020-09-18,43.15,44.12
475,2020-09-21,41.44,44.09
476,2020-09-22,41.72,42.81
477,2020-09-23,41.77,42.90
478,2020-09-24,41.94,42.93
479,2020-09-25,41.92,43.07
480,2020-09-28,42.43,43.06
481,2020-09-29,41.03,43.45
482,2020-09-30,40.95,42.43
483,2020-10-01,40.96,42.30
484,2020-10-02,39.27,42.28
485,2020-10-05,41.29,41.04
486,2020-10-06,42.65,42.48
487,2020-10-07,41.99,43.56
488,2020-10-08,43.34,43.15
489,2020-10-09,42.85,44.17
490,2020-10-12,41.72,43.86
491,2020-10-13,42.45,42.99
492,2020-10-14,43.32,43.47
493,2020-10-15,43.16,44.16
494,2020-10-16,42.93,44.11
495,2020-10-19,42.62,43.93
496,2020-10-20,43.16,43.67
497,2020-10-21,41.73,44.06
498,2020-10-22,42.46,43.02
499,2020-10-23,41.77,43.48
500,2020-10-26,40.46,42.98
501,2020-10-27,41.20,41.98
502,2020-10-28,39.12,42.45
503,2020-10-29,37.65,40.94
504,2020-10-30,37.46,39.81
505,2020-11-02,37.46,39.62
506,2020-11-03,39.71,39.61
507,2020-11-04,41.23,41.25
508,2020-11-05,40.93,42.41
509,2020-11-06,39.45,42.26
510,2020-11-09,42.40,41.18
511,2020-11-10,43.61,43.34
512,2020-11-11,43.80,44.36
513,2020-11-12,43.53,44.62
514,2020-11-13,42.78,44.44
515,2020-11-16,43.82,43.85
516,2020-11-17,43.75,44.59
517,2020-11-18,44.34,44.60
518,2020-11-19,44.20,45.07
519,2020-11-20,44.96,45.01
520,2020-11-23,46.06,45.60
521,2020-11-24,47.86,46.54
522,2020-11-25,48.61,48.12
523,2020-11-27,48.18,48.94
524,2020-11-30,47.59,48.69
525,2020-12-01,47.61,48.16
526,2020-12-02,48.25,48.10
527,2020-12-03,48.71,48.63
528,2020-12-04,49.25,49.08
529,2020-12-07,48.79,49.59
530,2020-12-08,48.84,49.28
531,2020-12-09,48.86,49.27
532,2020-12-10,50.25,49.29
533,2020-12-11,49.97,50.47
534,2020-12-14,50.29,50.40
535,2020-12-15,50.76,50.64
536,2020-12-16,51.08,51.08
537,2020-12-17,51.50,51.42
538,2020-12-18,52.26,51.82
539,2020-12-21,50.91,52.54
540,2020-12-22,50.08,51.49
541,2020-12-23,51.20,50.61
542,2020-12-24,51.29,51.44
543,2020-12-28,50.86,51.65
544,2020-12-29,51.09,51.31
545,2020-12-30,51.34,51.45
546,2021-01-04,51.09,51.69
547,2021-01-05,53.60,51.51
548,2021-01-06,54.30,53.69
549,2021-01-07,54.38,54.61
550,2021-01-08,55.99,54.78
551,2021-01-11,55.66,56.25
552,2021-01-12,56.58,56.15
553,2021-01-13,56.06,56.94
554,2021-01-14,56.42,56.59
555,2021-01-15,55.10,56.85
556,2021-01-19,55.90,55.72
557,2021-01-20,56.08,56.26
558,2021-01-21,56.10,56.51
559,2021-01-22,55.41,56.56
560,2021-01-25,55.88,55.95
561,2021-01-26,55.91,56.28
562,2021-01-27,55.81,56.36
563,2021-01-28,55.53,56.28
564,2021-01-29,55.88,56.01
565,2021-02-01,55.88,56.29
566,2021-02-02,57.46,56.33
567,2021-02-03,58.46,57.77
568,2021-02-04,58.84,58.87
569,2021-02-05,59.34,59.34
570,2021-02-08,60.56,59.84
571,2021-02-09,61.09,61.03
572,2021-02-10,61.47,61.64
573,2021-02-11,61.14,62.05
574,2021-02-12,62.43,61.78
575,2021-02-16,63.35,62.96
576,2021-02-17,64.34,63.93
577,2021-02-18,63.93,64.94
578,2021-02-19,62.91,64.63
579,2021-02-22,65.24,63.65
580,2021-02-23,65.37,65.78
581,2021-02-24,67.04,66.05
582,2021-02-25,66.88,67.66
583,2021-02-26,66.13,67.60
584,2021-03-01,65.95,66.88
585,2021-03-02,62.70,66.66
586,2021-03-03,64.07,63.68
587,2021-03-04,66.74,64.64
588,2021-03-05,69.36,67.30
589,2021-03-08,68.24,69.98
590,2021-03-09,67.52,69.03
591,2021-03-10,67.90,68.28
592,2021-03-11,69.63,68.59
593,2021-03-12,69.22,70.28
594,2021-03-15,68.88,69.97
595,2021-03-16,68.39,69.62
596,2021-03-17,68.00,69.14
597,2021-03-18,63.28,68.74
598,2021-03-19,64.53,64.43
599,2021-03-22,64.62,65.11
600,2021-03-23,60.79,65.29
601,2021-03-24,64.41,61.83
602,2021-03-25,61.95,64.86
603,2021-03-26,64.57,62.84
604,2021-03-29,64.98,65.07
605,2021-03-30,64.14,65.64
606,2021-03-31,63.54,64.88
607,2021-04-01,63.60,64.25
608,2021-04-05,62.15,64.26
609,2021-04-06,62.74,62.93
610,2021-04-07,63.16,63.33
611,2021-04-08,63.20,63.78
612,2021-04-09,62.95,63.85
613,2021-04-12,63.28,63.62
614,2021-04-13,63.67,63.91
615,2021-04-14,66.58,64.30
616,2021-04-15,66.94,67.13
617,2021-04-16,66.77,67.63
618,2021-04-19,67.05,67.49
619,2021-04-20,66.57,67.74
620,2021-04-21,65.32,67.31
621,2021-04-22,65.40,66.11
622,2021-04-23,66.11,66.08
623,2021-04-26,65.65,66.76
624,2021-04-27,66.42,66.38
625,2021-04-28,67.27,67.07
626,2021-04-29,68.56,67.93
627,2021-04-30,67.25,69.22
628,2021-05-03,67.29,68.05
629,2021-05-05,68.96,68.00
630,2021-05-06,68.09,69.61
631,2021-05-07,68.28,68.86
632,2021-05-10,68.32,68.99
633,2021-05-11,68.55,69.04
634,2021-05-12,69.32,69.26
635,2021-05-13,67.05,70.01
636,2021-05-14,68.71,67.93
637,2021-05-17,69.46,69.35
638,2021-05-18,68.71,70.15
639,2021-05-19,66.66,69.48
640,2021-05-20,65.11,67.52
641,2021-05-21,66.44,65.92
642,2021-05-24,68.46,67.06
643,2021-05-25,68.65,69.09
644,2021-05-26,68.87,69.36
645,2021-05-27,69.46,69.58
646,2021-05-28,69.63,70.15
647,2021-06-01,69.63,70.35
648,2021-06-02,71.35,70.35
649,2021-06-03,71.31,72.02
650,2021-06-04,71.89,72.04
651,2021-06-07,71.49,72.60
652,2021-06-08,72.22,72.24
653,2021-06-09,72.22,72.92
654,2021-06-10,72.52,72.95
655,2021-06-11,72.69,73.24
656,2021-06-14,72.86,73.42
657,2021-06-15,73.99,73.59
658,2021-06-16,74.39,74.69
659,2021-06-17,73.08,75.11
660,2021-06-18,73.51,73.88
661,2021-06-21,74.90,74.23
662,2021-06-22,74.81,75.61
663,2021-06-23,75.19,75.55
664,2021-06-24,75.56,75.92
665,2021-06-25,76.18,76.29
666,2021-06-28,74.68,76.90
667,2021-06-29,74.76,75.49
668,2021-06-30,75.13,75.49
669,2021-07-01,75.84,75.86
670,2021-07-02,76.17,76.56
671,2021-07-06,74.53,76.90
672,2021-07-07,73.43,75.34
673,2021-07-08,74.12,74.21
674,2021-07-09,75.55,74.83
675,2021-07-12,75.16,76.26
676,2021-07-13,76.49,75.91
677,2021-07-14,74.76,77.21
678,2021-07-15,73.47,75.58
679,2021-07-16,73.59,74.26
680,2021-07-19,68.62,74.32
681,2021-07-20,69.35,69.75
682,2021-07-21,72.23,70.03
683,2021-07-22,73.79,72.90
684,2021-07-23,74.10,74.49
685,2021-07-26,74.50,74.83
686,2021-07-27,74.48,75.22
687,2021-07-28,74.74,75.22
688,2021-07-29,76.05,75.47
689,2021-07-30,76.33,76.76
690,2021-08-02,72.89,77.06
691,2021-08-03,72.41,73.84
692,2021-08-04,70.38,73.15
693,2021-08-05,71.29,71.22
694,2021-08-06,70.70,71.98
695,2021-08-09,69.04,71.46
696,2021-08-10,70.63,69.86
697,2021-08-11,71.44,71.30
698,2021-08-12,71.31,72.14
699,2021-08-13,70.59,72.05
700,2021-08-16,69.51,71.35
701,2021-08-17,69.03,70.29
702,2021-08-18,68.23,69.78
703,2021-08-19,66.45,68.99
704,2021-08-20,65.18,67.28
705,2021-08-23,68.75,65.97
706,2021-08-24,71.05,69.35
707,2021-08-25,72.25,71.71
708,2021-08-26,71.07,72.94
709,2021-08-27,72.70,71.86
710,2021-08-30,73.41,73.39
711,2021-08-31,72.99,74.12
712,2021-09-01,71.59,73.74
713,2021-09-02,73.03,72.39
714,2021-09-03,72.61,73.72
715,2021-09-07,71.69,73.36
716,2021-09-08,72.60,72.46
717,2021-09-09,71.45,73.30
718,2021-09-10,72.92,72.24
719,2021-09-13,73.51,73.61
720,2021-09-14,73.60,74.23
721,2021-09-15,75.46,74.33
722,2021-09-16,75.67,76.17
723,2021-09-17,75.34,76.41
724,2021-09-20,73.92,76.09
725,2021-09-21,74.36,74.72
726,2021-09-22,76.19,75.08
727,2021-09-23,77.25,76.90
728,2021-09-24,78.09,77.97
729,2021-09-27,79.53,78.82
730,2021-09-28,79.09,80.26
731,2021-09-29,78.64,79.85
732,2021-09-30,78.52,79.40
733,2021-10-01,79.28,79.27
734,2021-10-04,81.26,80.01
735,2021-10-05,82.56,82.00
736,2021-10-06,81.08,83.29
737,2021-10-07,81.95,81.89
738,2021-10-08,82.39,82.68
739,2021-10-11,83.65,83.13
740,2021-10-12,83.42,84.38
741,2021-10-13,83.18,84.17
742,2021-10-14,84.00,83.93
743,2021-10-15,84.86,84.73
744,2021-10-18,84.33,85.58
745,2021-10-19,85.08,85.09
746,2021-10-20,85.82,85.80
747,2021-10-21,84.61,86.53
748,2021-10-22,85.53,85.40
749,2021-10-25,85.99,86.24
750,2021-10-26,86.40,86.71
751,2021-10-27,84.58,87.11
752,2021-10-28,84.32,85.41
753,2021-10-29,84.38,85.06
754,2021-11-01,84.71,85.11
755,2021-11-02,84.72,85.44
756,2021-11-03,81.99,85.46
757,2021-11-04,80.54,82.88
758,2021-11-05,82.74,81.33
759,2021-11-08,83.43,83.49
760,2021-11-09,84.78,84.16
761,2021-11-10,82.64,85.50
762,2021-11-11,82.87,83.50
763,2021-11-12,82.17,83.61
764,2021-11-15,82.05,82.94
765,2021-11-16,82.43,82.80
766,2021-11-17,80.28,83.17
767,2021-11-18,81.24,81.13
768,2021-11-19,78.89,81.97
769,2021-11-22,79.70,79.75
770,2021-11-23,82.31,80.43
771,2021-11-24,82.25,83.07
772,2021-11-25,82.28,83.00
773,2021-11-26,72.72,83.02
774,2021-11-29,73.44,74.46
775,2021-11-30,70.57,74.13
776,2021-12-01,68.87,71.48
777,2021-12-02,69.67,69.69
778,2021-12-03,69.88,70.35
779,2021-12-06,73.08,70.60
780,2021-12-07,75.44,73.76
781,2021-12-08,75.82,76.14
782,2021-12-09,74.42,76.55
783,2021-12-10,75.15,75.22
784,2021-12-13,74.39,75.87
785,2021-12-14,73.70,75.16
786,2021-12-15,73.88,74.46
787,2021-12-16,75.02,74.61
788,2021-12-17,73.52,75.73
789,2021-12-20,71.52,74.33
790,2021-12-21,73.98,72.35
791,2021-12-22,75.29,74.67
792,2021-12-23,76.85,76.00
793,2021-12-27,78.60,77.57
794,2021-12-28,78.94,79.33
795,2021-12-29,79.23,79.68
796,2021-12-30,79.32,79.97
797,2021-12-31,79.20,80.06
798,2022-01-03,78.98,79.95
799,2022-01-04,80.00,79.73
800,2022-01-05,80.80,80.73
801,2022-01-06,81.99,81.54
802,2022-01-07,81.75,82.72
803,2022-01-10,80.87,82.51
804,2022-01-11,83.72,81.65
805,2022-01-12,84.67,84.50
806,2022-01-13,84.47,85.40
807,2022-01-14,86.06,85.21
808,2022-01-18,87.51,86.78
809,2022-01-19,88.44,88.20
810,2022-01-20,88.38,89.12
811,2022-01-21,87.89,89.09
812,2022-01-24,86.27,88.61
813,2022-01-25,88.20,87.07
814,2022-01-26,89.96,88.89
815,2022-01-27,89.34,90.61
816,2022-01-28,90.03,90.07
817,2022-01-31,91.21,90.68
818,2022-02-01,91.29,91.83
819,2022-02-02,89.47,91.95
820,2022-02-03,91.11,90.28
