,Date,Close Prices,Test Predictions
0,2020-07-01,40.95,77.25
1,2020-10-01,51.34,77.07
2,2021-01-01,63.54,77.22
3,2021-04-01,75.13,77.22
4,2021-07-01,78.52,77.25
5,2021-10-01,79.20,77.26
6,2022-01-01,107.91,77.26
7,2022-04-01,114.81,77.22
